"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Med14",-0.684967975579919,7.32470941980522,-5.44521929316676,0.00190507050784001,0.221005188467547,-0.728496877408682
"Tff2",2.11359968044124,4.70026917057024,5.43016249534028,0.00193097424760924,0.221569896231836,-0.741334896500912
"Appbp2",0.540779307062216,9.83361542771683,5.41624379555148,0.00195528032070919,0.221569896231836,-0.753233136813528
"Tnrc6c",0.497007044121732,9.50233613926376,5.40571113377367,0.00197390701296403,0.221569896231836,-0.762256449609377
"Birc5",-1.04571927045747,4.18097601682926,-5.40332762899472,0.0019781503858149,0.221569896231836,-0.764300738924689
"Dhx36",0.567274336696174,9.95565503741611,5.38901703324256,0.00200384894139664,0.222529993979201,-0.776592904671716
"Hdc",-1.50549710260445,5.9171256603747,-5.36069206784528,0.00205585240995352,0.226370257309543,-0.801015140283849
"2700079J08Rik",0.905658318850962,8.36531310986806,5.3507500162935,0.00207447159611417,0.226500919733709,-0.809616511213601
"Ogn",-0.590562427741095,7.42355650134513,-5.31295594572361,0.00214703891615558,0.227468021521115,-0.84245299141506
"Bace1",0.491817770007669,9.50190070749688,5.30910568743301,0.0021545937890848,0.227468021521115,-0.845810577307643
"Kcnc1",0.796409430943008,10.611538850496,5.30883374737303,0.00215512853444578,0.227468021521115,-0.846047807135364
"Cyfip1",-0.423890313142671,10.1014188247287,-5.30751991659513,0.00215771420846825,0.227468021521115,-0.84719410277765
"Tnpo3",0.607144828359189,9.18891897199175,5.29974044580421,0.00217309764715998,0.227468021521115,-0.853987041072481
"Thbd",-0.777031841472597,7.82286182749488,-5.29207895138343,0.00218837086817051,0.227468021521115,-0.860686133842961
"Copg2",0.918987170635813,8.89475013717041,5.25989162855793,0.00225389597949638,0.232419606838067,-0.888929904405764
"Fbxw14",1.39818936253465,4.58208332945087,5.24318223747031,0.00228879748135273,0.233867503394719,-0.903655759435285
"Col1a1",-0.49099468185583,6.54974315887531,-5.23458642589574,0.00230699297493825,0.233867503394719,-0.91124818445003
"Mageb3",0.61290954015198,6.084983519009,5.22758527702587,0.00232193549895473,0.233867503394719,-0.917440641632093
"Prl8a8",1.14460836897289,5.1023722831037,5.21034790755587,0.00235920031897316,0.234227844004886,-0.932719720408481
"Lad1",0.480243698835006,7.48008327703775,5.20919310734904,0.00236172123654037,0.234227844004886,-0.93374499497308
"Limd1",0.595796805945578,7.60865689607283,5.20104575111076,0.00237959481325675,0.234227844004886,-0.940984481044369
"Palm",-0.456924916967386,9.46855548520451,-5.18268179235196,0.0024204528423987,0.23433692589964,-0.957340462610643
"Lrrc20",-0.924164344725825,6.81444889852015,-5.18253320241934,0.00242078670323519,0.23433692589964,-0.957473022148526
"Msi1",-0.539632569091465,9.01230732087766,-5.17631308010211,0.00243480989736407,0.23433692589964,-0.963025224136817
"Ctdnep1",-0.480733463546704,9.60973868783499,-5.15464931794826,0.00248438222910808,0.237349840461774,-0.982410483744753
"Gata2",0.558438340646189,9.09595209983805,5.12328155650807,0.00255822272161114,0.241592346781011,-1.0106110421316
"Mpp4",1.81920443425537,3.72438502152218,5.12004763341072,0.00256597736133145,0.241592346781011,-1.01352733520804
"Sf3b2",-0.457038297952698,10.5696785945744,-5.10468691690219,0.0026031803938365,0.242281501185012,-1.02740212186636
"Ncoa5",-0.454030054725894,8.07442770379873,-5.10165713834161,0.0026105911002772,0.242281501185012,-1.03014325957759
"Capg",0.615574374730107,6.3674106730125,5.09250294766575,0.00263312899982462,0.242640036132775,-1.03843426264933
"Rpl27a",1.01102802862934,7.40907226747304,5.06726058463371,0.00269643930081881,0.246724196024921,-1.06136593063886
"Lncpint",1.65412505624521,5.67408656118127,5.03087437318823,0.00279078947397029,0.25042943951963,-1.09460148495437
"Dcx",0.867965517684207,8.03814414285384,5.02509631965634,0.00280611700396593,0.25042943951963,-1.09989885615682
"Cyp2c23",0.520443573952225,6.0754269593727,5.01982605817293,0.00282018152977308,0.25042943951963,-1.10473538250897
"Dnase2a",-0.857635210276385,7.1941636913025,-5.01627483241419,0.00282970400979359,0.25042943951963,-1.10799687961451
"Krt84",0.780485305725463,6.96242422440372,5.01493559451697,0.00283330467246869,0.25042943951963,-1.10922738473619
"Tsix",-0.81627472291308,4.82340852471898,-4.99373910896511,0.00289099696429641,0.253802186196644,-1.12874160432557
"Tmem184c",0.510080485278923,10.5579381101134,4.97441129213903,0.00294477660675327,0.256788472829163,-1.14659900550566
"Gclc",0.722072666983994,9.49451791641784,4.94593873005894,0.00302609846616026,0.26112462403745,-1.17301620656528
"Leng8",-0.580761594769799,9.35247331316058,-4.94297941451068,0.00303469700836258,0.26112462403745,-1.17576948449314
"Kcnk3",-0.590401729975169,8.15744908541286,-4.92572207952297,0.00308539936435871,0.263740749612584,-1.19185382766474
"Epdr1",-0.589429289069129,11.3907202873056,-4.90569870639948,0.00314544580950141,0.263822011774735,-1.21057733718302
"Pcbp3",-0.467659741959629,10.5742332053077,-4.90567235979391,0.00314552569286503,0.263822011774735,-1.21060201677271
"Rab10",-0.432217061322795,11.2665643800134,-4.90507931714159,0.00314732442182442,0.263822011774735,-1.21115756628889
"Lss",0.45606895646689,8.14868123798904,4.88764471725971,0.00320073321083852,0.263822011774735,-1.22751575029315
"Ngef",0.585741240183555,9.21019258092546,4.88729904775929,0.00320180254509754,0.263822011774735,-1.22784058355377
"C79562",1.06694131399107,3.20709369568143,4.88524034812662,0.00320817962444456,0.263822011774735,-1.22977559648736
"Angptl7",1.91386637983607,5.3770186757154,4.87377541866608,0.00324396013355839,0.265086629027196,-1.24056448299273
"Esr2",1.43193228011505,5.24406137729458,4.84682585703763,0.00332987513508217,0.270406672688266,-1.26601034751434
"Cbln3",-1.67226843160787,4.68641264338144,-4.83699585635104,0.00336185752909564,0.271308166928818,-1.27532175764945
"Pbx1",0.831247295651924,7.99315815087932,4.82755411605499,0.00339290724902478,0.272123727694932,-1.28428046362046
"Hdhd2",0.403492846711746,9.83492051784952,4.80987273569486,0.00345193811161361,0.27294997142898,-1.30109706278654
"Ntrk3",-0.511966910166702,8.33855534152174,-4.80915648487369,0.00345435396585207,0.27294997142898,-1.30177937693465
"Srprb",-0.49061651464722,8.83836056516152,-4.79714628887095,0.00349515215290085,0.27294997142898,-1.31323322975646
"Ccr9",1.97336884039831,4.24920618727567,4.79308702688761,0.00350906542336933,0.27294997142898,-1.31710988498829
"Vnn3",0.57595730400042,7.22474399103193,4.79008183343026,0.00351940654809525,0.27294997142898,-1.3199816574113
"Il3",-0.754611853480352,2.05961678365291,-4.78722949897119,0.00352925384438302,0.27294997142898,-1.32270874940661
"Tekt2",-2.02758964288625,5.04790085686868,-4.77156588600062,0.00358389382459096,0.273770804294395,-1.33770877928202
"Nelfa",0.546786423015615,9.11928162245531,4.76578261364715,0.00360431126041226,0.273770804294395,-1.34325739929113
"Calcr",0.505923222772545,7.27959934012543,4.74935959049529,0.00366301868206151,0.273770804294395,-1.35904455875227
"Fn1",0.44266018274142,9.62743608062885,4.74774448406023,0.00366885086884482,0.273770804294395,-1.36059956970656
"Gtf3c6",0.393218884278909,9.03152182136594,4.7407094383967,0.00369437839926073,0.273770804294395,-1.36737795013937
"Rab17",0.573329938677611,5.67047736934119,4.73716563695403,0.00370731418611336,0.273770804294395,-1.37079560195721
"Stx3",0.589283659373018,8.8088958678039,4.7355785024665,0.00371312437345916,0.273770804294395,-1.37232692157927
"Calb1",-0.691446346787659,10.5112617561608,-4.73100392730716,0.00372992916501961,0.273770804294395,-1.376742986538
"Chd1",-0.573087618674499,6.79664953004782,-4.73010670081236,0.00373323530586038,0.273770804294395,-1.37760953579557
"Tbc1d1",0.430472035164384,7.18392799998138,4.72371218035186,0.00375689511410536,0.273770804294395,-1.38378933372494
"Mark4",-0.619798073043194,8.98276213304914,-4.71974912180675,0.00377164426758229,0.273770804294395,-1.38762276302086
"Mia3",-0.390670716295803,9.84818296162506,-4.70834864454524,0.00381444235271154,0.275339163826561,-1.3986650576926
"AA511261",1.380568720465,4.63922540381961,4.69954483553173,0.00384787133473181,0.276217636752323,-1.40720722948999
"Slc2a9",0.534345753041964,6.3045969625739,4.68516315092399,0.0039032008329787,0.277268811784315,-1.42118959585139
"Pdcd7",-0.381324406573652,8.20172621750173,-4.68209801787528,0.0039151099395992,0.277268811784315,-1.42417413189184
"Banp",0.547109901602941,8.10515678782061,4.67734866254461,0.00393364469987808,0.277268811784315,-1.42880173564279
"Trim35",-0.546296520511397,9.7369903819253,-4.67371974267864,0.00394787425383654,0.277268811784315,-1.43234019332928
"Edaradd",-1.88485719663682,4.71928558104353,-4.666088429861,0.00397798954827548,0.277881818283566,-1.4397885299746
"Foxd4",1.50071437809579,4.69237759867488,4.65881899059216,0.00400692037837086,0.278405970460816,-1.44689282523317
"Kcnip1",-0.363287020598323,9.40895288213612,-4.65047926712536,0.00404040632692684,0.279239358541279,-1.45505410251676
"D530037H12Rik",1.01759001987841,6.9424985410331,4.63983601839057,0.00408360537758122,0.280219355793437,-1.46548672367639
"Ogfrl1",0.743517504509628,9.2380128377197,4.63452712530703,0.00410534968121214,0.280219355793437,-1.47069773194869
"Zfp353-ps",-3.05707648080447,1.59842088896242,-4.6311411077237,0.00411928707431283,0.280219355793437,-1.47402381522948
"Nr2c2",0.432619091194956,8.79288956687802,4.60172762124977,0.00424265062904631,0.285904739702603,-1.50299859073455
"B3gat1",-0.788633215717085,8.31490342448462,-4.59876803964989,0.00425529463500829,0.285904739702603,-1.50592217524054
"Angpt2",-0.740578220094703,5.43081394648379,-4.59559993465801,0.00426887704935773,0.285904739702603,-1.5090533994164
"Cd27",1.98669735440315,2.90734207850748,4.58557775322714,0.00431217052080678,0.286123556862402,-1.51897016888178
"Cxcl14",0.43861861060768,9.41661920250075,4.58465378052968,0.00431618695797975,0.286123556862402,-1.51988528517072
"Ripply3",2.59486669119649,4.37281485456263,4.57050202055424,0.00437823852065974,0.288680856611719,-1.53391959310153
"Gdf5",-1.13195171201729,3.89084981001261,-4.56299083236727,0.00441158494484753,0.288680856611719,-1.54138232918144
"Tmlhe",-0.519178548068444,7.00678568703098,-4.56078817884393,0.00442141849193659,0.288680856611719,-1.54357260160054
"Cnnm1",0.486516049954744,8.96634379832339,4.55517325225593,0.00444659881439574,0.288873291977219,-1.54915971766623
"Wnt5a",-0.657076668887917,7.36098951898634,-4.54369817575738,0.00449856814357792,0.289618608831769,-1.56059472687528
"Tspyl1",-0.359543747161917,10.1586943542701,-4.54280281047819,0.00450265211914241,0.289618608831769,-1.56148791342608
"3110009E18Rik",-0.63620464535816,6.71698292304625,-4.53372332525583,0.00454430485682506,0.289856097117534,-1.57055305870539
"Spr",-0.494585094827665,8.94745357986447,-4.53228106226004,0.00455096158023374,0.289856097117534,-1.57199434344945
"S100a14",1.44972993476641,3.5279533319123,4.49665613731398,0.00471895944785638,0.298475561607668,-1.6077083563585
"Kctd17",-0.448938652299875,9.94300537472854,-4.4879678041061,0.00476099340763998,0.298475561607668,-1.61645148152365
"Cntnap1",-0.800288638722155,8.20292546257615,-4.4829162021218,0.00478562848137704,0.298475561607668,-1.62154091039185
"Elac1",-0.453061578454498,8.0037363258265,-4.47822390673022,0.00480864115634445,0.298475561607668,-1.62627227652429
"Emilin3",1.49906654990305,4.77472823442494,4.4780146321622,0.0048096704379455,0.298475561607668,-1.62648338192677
"Tkfc",-0.771009240970132,7.19254528801461,-4.47508089546363,0.00482412590915188,0.298475561607668,-1.62944357822666
"Gkn1",0.765596671648696,5.11728760488577,4.4522825783304,0.00493815799459875,0.303986190505279,-1.65249805948294
"Cacnb2",-0.403415421437739,8.70626235836239,-4.44798711993239,0.00495998402117441,0.303986190505279,-1.65685181749423
"Unc5b",-0.350150097288287,9.10573199727391,-4.42706072089491,0.00506789420787695,0.306967499898231,-1.67810780918739
"Letmd1",-0.477035275910412,9.11113123371502,-4.42655743973208,0.0050705220842009,0.306967499898231,-1.67861994892037
"Chrng",1.3420433673345,5.33980801399176,4.42396566324572,0.00508407953410282,0.306967499898231,-1.68125803842187
"Rasgrp1",-0.756630087219749,7.48712025501998,-4.42033684228494,0.00510313091495558,0.306967499898231,-1.68495365549956
"Purb",0.449480111948796,11.8795940295782,4.41006809167332,0.00515748269855052,0.308186671553296,-1.69542376959735
"Brd2",0.42455003128692,9.88826110275203,4.40756370565954,0.00517083771250816,0.308186671553296,-1.69798003338694
"Neurog1",-1.67588122149563,5.22676748553434,-4.39261585677691,0.00525137035351061,0.310885786484588,-1.71326011581419
"Mogat1",-1.4913342637148,5.84876430386222,-4.38209299372644,0.00530891683715991,0.310885786484588,-1.72404008943617
"Cdh13",-0.616316266295799,9.16869838308344,-4.37745185031263,0.00533452502911873,0.310885786484588,-1.72880073585318
"1700001O22Rik",-0.64922853033504,6.03298797669476,-4.37689833710839,0.00533758846228492,0.310885786484588,-1.72936875070753
"St7l",-0.429069010436319,8.48597599321594,-4.37295929036256,0.00535944694658499,0.310885786484588,-1.73341253327425
"Gsg1",0.898383616258469,5.48375035420912,4.37291609108907,0.00535968722947338,0.310885786484588,-1.73345689610836
"Tmcc2",-0.465194717638454,12.1427207042597,-4.36040889723054,0.00542977146435525,0.312980800160221,-1.74631459557785
"Atxn7l3b",0.393151908438902,11.3695033636577,4.35741261132764,0.00544671515494446,0.312980800160221,-1.7493988847081
"Tmem33",-0.462331917355369,10.0736773235284,-4.35365117872701,0.00546807062544218,0.312980800160221,-1.75327300201199
"Trim7",0.970927608907838,4.48981898253915,4.3327824961769,0.0055882908856371,0.317673835753441,-1.77481155320185
"Prkar2a",-0.733793016785111,8.14479151407296,-4.32953192355396,0.00560728521673347,0.317673835753441,-1.77817328690198
"Lnx1",0.353016885286818,8.05479091276329,4.32562744979681,0.00563019736573863,0.317673835753441,-1.78221371511412
"Glra1",1.30651177114882,7.36762878298919,4.3226296788093,0.00564786085269337,0.317673835753441,-1.78531767040582
"Mboat2",0.71530094821737,9.97800539772925,4.31209749893306,0.00571041850143627,0.319808049953282,-1.79623532202877
"Zfp148",0.597923209923819,9.70398568403958,4.29358921282094,0.00582226358894362,0.32067384931961,-1.81546784116306
"Cdc42ep5",-1.53737375863908,5.93865578087404,-4.29222448004709,0.00583060840124822,0.32067384931961,-1.8168883411332
"Mau2",0.656365019396043,8.89283095200527,4.28704342800428,0.00586241212686436,0.32067384931961,-1.82228406558982
"Plau",-0.874045710029846,5.75810583925572,-4.28566193346151,0.00587092554395944,0.32067384931961,-1.82372359219914
"Ncoa2",-0.427318253750623,7.16869737538624,-4.28377796357903,0.00588255803188103,0.32067384931961,-1.82568723835163
"C77609",0.781213411909961,5.85541963518719,4.28367098801446,0.00588321933067491,0.32067384931961,-1.82579875668069
"Rasal2",0.683532066347594,9.66747272771251,4.25954575246739,0.00603452996247445,0.32067384931961,-1.85099952358156
"Zfpl1",0.386523587631289,8.06818436205858,4.25807547646916,0.00604389288281972,0.32067384931961,-1.8525386333949
